"user_id","avg_pay_amt","avg_pay_amt_weekdays","avg_pay_amt_weekends"
109318,"[36,49)","[36,49)","[36,49)"
109353,"[49,65)","[49,65)","[49,65)"
109356,"<29","<29","<29"
109398,"[49,65)","[49,65)","[49,65)"
109418,"[29,36)","<29","[36,49)"
109432,"[36,49)","[29,36)","[49,65)"
109442,"[49,65)","[49,65)","[49,65)"
109444,"[29,36)","[29,36)","[29,36)"
109445,"[36,49)","[36,49)","[36,49)"
109449,"[36,49)","[36,49)","[36,49)"
109455,">=65",">=65",">=65"
109481,"[36,49)","[36,49)","[36,49)"
109482,"<29","<29","<29"
109499,"[36,49)","[36,49)","[36,49)"
109537,">=65",">=65",">=65"
109563,"[29,36)","[29,36)","[36,49)"
109593,"<29","<29","<29"
109607,"<29","<29","<29"
109630,"[49,65)","[49,65)","[49,65)"
109632,"<29","<29","<29"
109636,"[29,36)","[29,36)","[29,36)"
109640,"[29,36)","[29,36)","[36,49)"
109666,">=65",">=65",">=65"
109667,"<29","<29","<29"
109676,">=65",">=65",">=65"
109682,"[49,65)","未知","[49,65)"
109683,"[36,49)","未知","[49,65)"
109692,"[49,65)","[49,65)","[49,65)"
109700,"[36,49)","[36,49)","[36,49)"
109734,"[49,65)","[49,65)","[49,65)"
109739,"[49,65)","[49,65)","[49,65)"
109742,"[29,36)","[29,36)","<29"
109756,">=65",">=65",">=65"
109757,"<29","<29","[29,36)"
109759,"[29,36)","[29,36)","<29"
109762,"[29,36)","[29,36)","[36,49)"
109773,"[36,49)","[36,49)","[36,49)"
109778,"[36,49)","[36,49)","[36,49)"
109780,"[29,36)","[29,36)","<29"
109788,"[36,49)","[36,49)","[36,49)"
109791,"[29,36)","[29,36)","<29"
109815,"[36,49)","未知","[49,65)"
109834,"<29","<29","<29"
109847,"[36,49)","[36,49)","[29,36)"
109850,"[36,49)","未知","[49,65)"
109854,"<29","<29","<29"
109856,">=65","[49,65)",">=65"
109867,"[36,49)","[36,49)","[29,36)"
109870,"[36,49)","[29,36)","[36,49)"
109893,"[49,65)","[49,65)","[49,65)"
109896,"<29","<29","<29"
109915,">=65","[49,65)",">=65"
109953,"<29","<29","<29"
109957,"<29","<29","<29"
109966,">=65",">=65",">=65"
109982,"<29","<29","<29"
110000,">=65",">=65",">=65"
110005,"[29,36)","[36,49)","[29,36)"
110010,"[29,36)","[29,36)","[36,49)"
110018,"<29","<29","<29"
110026,"[29,36)","[29,36)","[29,36)"
110057,"[29,36)","[29,36)","[29,36)"
110082,"<29","<29","<29"
110090,"[49,65)","[49,65)","[49,65)"
110091,">=65",">=65",">=65"
110094,"[36,49)","[36,49)","[36,49)"
110146,"[49,65)","[49,65)","[49,65)"
110161,"[49,65)","未知","[49,65)"
110163,"[49,65)","[49,65)","[49,65)"
110191,"[36,49)","[36,49)","[36,49)"
110195,"[36,49)","[36,49)","[36,49)"
110212,"[36,49)","[36,49)","[36,49)"
110219,"[49,65)","[49,65)","[49,65)"
110222,"<29","[29,36)","<29"
110224,"[29,36)","[29,36)","[29,36)"
110229,"[29,36)","[29,36)","[29,36)"
110230,"[29,36)","[29,36)","[29,36)"
110241,"<29","<29","<29"
110255,"[49,65)","[49,65)","[49,65)"
110258,"<29","<29","<29"
110265,"[36,49)","[36,49)","[36,49)"
110269,">=65",">=65",">=65"
110275,">=65",">=65","[49,65)"
110277,"[36,49)","[36,49)","[36,49)"
110279,"[36,49)","[36,49)","[29,36)"
110284,">=65","[49,65)",">=65"
110310,"[29,36)","<29",">=65"
110320,"[36,49)","[36,49)","[36,49)"
110338,"[29,36)","[29,36)","[36,49)"
110341,">=65",">=65",">=65"
110345,"[49,65)","未知","[49,65)"
110355,"<29","<29","[29,36)"
110390,">=65",">=65","[49,65)"
110399,"[36,49)","[36,49)","[29,36)"
110405,"[29,36)","[29,36)","<29"
110419,"[29,36)","<29","[49,65)"
110426,"[49,65)","[49,65)","[49,65)"
110440,"[49,65)","[49,65)",">=65"
110450,"[36,49)","未知","[49,65)"
110471,"[36,49)","[36,49)","[36,49)"
110477,"[36,49)","[36,49)","[36,49)"
110486,"[29,36)","[29,36)","[36,49)"
110517,"<29","<29","[29,36)"
110534,"[36,49)","[36,49)","[36,49)"
110548,"<29","<29","<29"
110553,"[49,65)","[36,49)","[36,49)"
110558,"<29","<29","<29"
110566,"<29","[29,36)","<29"
110570,"<29","<29","<29"
110574,">=65","[49,65)",">=65"
110580,"[29,36)","[29,36)","[29,36)"
110586,"<29","<29","未知"
110589,">=65",">=65",">=65"
110594,">=65",">=65",">=65"
110609,"[36,49)","未知",">=65"
110613,">=65",">=65",">=65"
110620,"[49,65)","未知",">=65"
110637,"[49,65)","[49,65)","[49,65)"
110643,"[49,65)","[49,65)","[49,65)"
110645,"[36,49)","[36,49)","[36,49)"
110651,"[29,36)","<29","[36,49)"
110663,"[36,49)","[29,36)","[49,65)"
110668,"[36,49)","[29,36)","[36,49)"
110678,">=65",">=65",">=65"
110679,"[49,65)","未知","[49,65)"
110682,"<29","<29","[29,36)"
110689,"[49,65)","[49,65)",">=65"
110696,"[36,49)","[36,49)","[29,36)"
110704,"[49,65)","未知","[49,65)"
110708,"<29","<29","[29,36)"
110709,"[49,65)","[49,65)",">=65"
110711,">=65",">=65",">=65"
110717,"[49,65)","[36,49)","[36,49)"
110720,"[36,49)","未知","[49,65)"
110725,"[49,65)","[49,65)","[49,65)"
110745,">=65",">=65",">=65"
110748,"<29","<29","<29"
110755,"<29","<29","<29"
110767,"[36,49)","[36,49)","[36,49)"
110778,"[29,36)","[29,36)","[29,36)"
110787,">=65",">=65","[49,65)"
110812,">=65",">=65",">=65"
110815,"[36,49)","[36,49)","[29,36)"
110825,">=65",">=65",">=65"
110836,">=65",">=65",">=65"
110842,"[36,49)","[36,49)","[36,49)"
110865,">=65","[36,49)","[29,36)"
110873,"[29,36)","[29,36)","[29,36)"
110879,"[36,49)","[29,36)",">=65"
110881,"<29","<29","<29"
110900,"[49,65)","[49,65)",">=65"
110917,"[36,49)","[36,49)","[36,49)"
110925,"[29,36)","[29,36)","[36,49)"
110933,"[49,65)","[49,65)",">=65"
110938,"[36,49)","未知","[49,65)"
110947,"<29","<29","<29"
110979,"<29","<29","<29"
110988,"<29","<29","<29"
110993,"[49,65)","[49,65)",">=65"
111002,">=65","[49,65)",">=65"
111011,"<29","<29","<29"
111018,"<29","<29","<29"
111041,"<29","<29","[29,36)"
111043,"<29","<29","[36,49)"
111046,"[49,65)","[36,49)","[36,49)"
111086,"[36,49)","未知","[49,65)"
111087,"[36,49)","[36,49)","[29,36)"
111092,"[36,49)","未知","[49,65)"
111100,"[29,36)","[29,36)","[29,36)"
111102,"[29,36)","[29,36)","[36,49)"
111108,">=65",">=65",">=65"
111111,"[36,49)","[36,49)","[36,49)"
111113,">=65","[49,65)",">=65"
111114,"[36,49)","[29,36)","[36,49)"
111116,"[29,36)","[29,36)","[36,49)"
111134,">=65",">=65",">=65"
111136,"[36,49)","未知","[49,65)"
111140,">=65",">=65",">=65"
111149,">=65",">=65",">=65"
111154,"[29,36)","[29,36)","[36,49)"
111162,"[49,65)","[49,65)",">=65"
111182,"[49,65)","[49,65)","[49,65)"
111190,"[49,65)","[49,65)",">=65"
111191,"[29,36)","[29,36)","[36,49)"
111195,"[36,49)","[36,49)","[36,49)"
111211,"[36,49)","[36,49)","[29,36)"
111216,"<29","<29","<29"
111242,"[29,36)","[29,36)","[29,36)"
111248,"<29","<29","<29"
111265,"[49,65)","[49,65)","[49,65)"
111269,"[49,65)","未知","[49,65)"
111271,"[29,36)","[29,36)","[36,49)"
111275,">=65",">=65","[49,65)"
111278,">=65",">=65","[49,65)"
111291,">=65",">=65",">=65"
111306,"[29,36)","[29,36)","[49,65)"
111308,"<29","<29","[29,36)"
111323,"[29,36)","[29,36)","<29"
111325,"<29","<29","<29"
111339,"<29","<29","<29"
111345,"[29,36)","<29","[29,36)"
111352,"[36,49)","未知","[49,65)"
111357,"[36,49)","[36,49)","[36,49)"
111367,">=65","[49,65)",">=65"
111383,"<29","[29,36)","<29"
111385,"<29","<29","<29"
111389,"<29","<29","<29"
111391,"<29","<29","[29,36)"
111398,"[29,36)","[29,36)","[29,36)"
111407,"[49,65)","[36,49)","[36,49)"
111408,"[49,65)","未知","[49,65)"
111411,">=65",">=65",">=65"
111429,">=65",">=65",">=65"
111437,"[49,65)","[49,65)",">=65"
111441,"[49,65)","[49,65)","[49,65)"
111445,">=65",">=65","[49,65)"
111457,"<29","<29","[29,36)"
111464,"[49,65)","[49,65)","[49,65)"
111465,"[49,65)","[49,65)",">=65"
111470,"[29,36)","[29,36)","[29,36)"
111475,"[29,36)","[36,49)","[29,36)"
111480,">=65",">=65",">=65"
111483,">=65",">=65",">=65"
111491,">=65",">=65","[49,65)"
111494,">=65",">=65",">=65"
111498,">=65",">=65",">=65"
111499,">=65","[49,65)",">=65"
111505,"[49,65)","未知",">=65"
111550,">=65",">=65",">=65"
111561,"<29","<29","<29"
111566,"<29","<29","<29"
111579,">=65",">=65",">=65"
111587,"[49,65)","[49,65)",">=65"
111605,">=65",">=65",">=65"
111619,"[36,49)","[36,49)","[36,49)"
111628,"<29","<29","<29"
111631,"[36,49)","[36,49)","[29,36)"
111656,">=65",">=65",">=65"
111684,"[49,65)","[49,65)","[49,65)"
111686,"[36,49)","未知","[49,65)"
111705,">=65",">=65","[49,65)"
111708,"<29","<29","<29"
111714,"<29","<29","<29"
111715,"[29,36)","<29","[29,36)"
111720,"[29,36)","<29","[29,36)"
111729,"[29,36)","[36,49)","[29,36)"
111744,"<29","<29","<29"
111785,"<29","<29","<29"
111792,"[36,49)","[36,49)","[36,49)"
111843,"[49,65)","[49,65)","[49,65)"
111847,"<29","<29","[29,36)"
111852,"<29","<29","[29,36)"
111877,"[36,49)","[36,49)","[36,49)"
111879,"<29","<29","<29"
111899,"[36,49)","[36,49)","[36,49)"
111913,">=65",">=65",">=65"
111915,"[29,36)","[29,36)","[29,36)"
111917,">=65",">=65",">=65"
111922,"[49,65)","[49,65)","[49,65)"
111925,"[36,49)","[36,49)","<29"
111938,"[29,36)","[36,49)","<29"
111974,"[29,36)","[29,36)","<29"
111979,"[49,65)","[49,65)","[49,65)"
111984,">=65",">=65",">=65"
111994,"[36,49)","[36,49)","[36,49)"
112010,"[36,49)","未知","[49,65)"
112011,"[29,36)","[36,49)","[29,36)"
112034,"[49,65)","[49,65)",">=65"
112038,"[49,65)","[49,65)","[49,65)"
112040,"<29","<29","<29"
112047,">=65",">=65",">=65"
112050,"<29","<29","<29"
112052,"<29","<29","<29"
112058,"[36,49)","[36,49)","[36,49)"
112061,"[49,65)","[49,65)",">=65"
112084,"[49,65)","[49,65)","[49,65)"
112092,"[49,65)","未知","[49,65)"
112103,"[36,49)","[36,49)","[36,49)"
112116,"[36,49)","[36,49)","[36,49)"
112118,"<29","<29","<29"
112123,">=65",">=65",">=65"
112157,">=65",">=65",">=65"
112159,">=65",">=65","[49,65)"
112170,"[29,36)","[29,36)","[29,36)"
112181,"<29","<29","<29"
112190,"[36,49)","[36,49)","[36,49)"
112196,"[29,36)","<29","[36,49)"
112205,"[49,65)","[49,65)","[49,65)"
112212,"[49,65)","[49,65)","[49,65)"
112215,"<29","<29","<29"
112234,"[36,49)","[36,49)","[36,49)"
112235,"[29,36)","<29","[36,49)"
112247,">=65",">=65","[49,65)"
112265,"[29,36)","[29,36)","[29,36)"
112277,">=65",">=65",">=65"
112309,"[36,49)","[36,49)","[36,49)"
112319,"[36,49)","[36,49)","[36,49)"
112329,"<29","<29","<29"
112334,">=65","[49,65)",">=65"
112335,"[36,49)","未知","[49,65)"
112354,"<29","<29","<29"
112377,"[29,36)","[29,36)","[29,36)"
112405,"[36,49)","未知","[49,65)"
112419,"[36,49)","[29,36)","[49,65)"
112438,"[36,49)","[36,49)","[36,49)"
112439,">=65",">=65",">=65"
112455,">=65",">=65",">=65"
112459,"[29,36)","[29,36)","未知"
112461,"<29","<29","[29,36)"
112465,"[36,49)","[36,49)","[36,49)"
112468,"<29","<29","<29"
112470,"[36,49)","[36,49)","[36,49)"
112475,">=65",">=65",">=65"
112477,"<29","<29","[29,36)"
112490,"[36,49)","未知","[49,65)"
112493,"[36,49)","[36,49)","[36,49)"
112498,"[29,36)","[29,36)","[29,36)"
112499,"[49,65)","[49,65)","[49,65)"
112508,">=65",">=65",">=65"
112515,"<29","<29","<29"
112517,"[36,49)","[36,49)","[36,49)"
112519,"[49,65)","未知","[49,65)"
112520,">=65",">=65",">=65"
112524,"<29","<29","未知"
112527,">=65",">=65",">=65"
112529,"[29,36)","[36,49)","<29"
112530,"<29","<29","[29,36)"
112531,"<29","<29","<29"
112533,"[29,36)","[36,49)","[29,36)"
112597,"[29,36)","[36,49)","<29"
112604,">=65",">=65",">=65"
112608,"[36,49)","[36,49)","[36,49)"
112625,">=65","[49,65)",">=65"
112627,">=65",">=65",">=65"
112653,">=65",">=65",">=65"
112656,"[36,49)","[36,49)","[36,49)"
112666,">=65","[49,65)",">=65"
112668,"[36,49)","[36,49)","[36,49)"
112671,"<29","<29","<29"
112672,"[36,49)","[36,49)","[36,49)"
112677,"<29","<29","<29"
112690,"<29","<29","<29"
112696,"[29,36)","[29,36)","[29,36)"
112741,"[49,65)","[36,49)","[36,49)"
112746,"<29","<29","<29"
112760,"[49,65)","[49,65)","[49,65)"
112763,"<29","<29","<29"
112765,"[49,65)","[49,65)","[49,65)"
112819,"[49,65)","[49,65)","[49,65)"
112826,">=65",">=65",">=65"
112836,"[49,65)","[49,65)","[49,65)"
112868,"[29,36)","[36,49)","<29"
112884,"[36,49)","[36,49)","[36,49)"
112886,"<29","<29","<29"
112887,"[36,49)","[36,49)","[29,36)"
112905,">=65",">=65",">=65"
112911,"[36,49)","[36,49)","[36,49)"
112912,"[49,65)","未知","[49,65)"
112920,"[36,49)","[36,49)","[29,36)"
112935,">=65",">=65",">=65"
112963,"[36,49)","[36,49)","[36,49)"
112971,"[36,49)","[36,49)","[29,36)"
112974,"[49,65)","未知","[49,65)"
112975,"[49,65)","[49,65)","[49,65)"
112977,"[36,49)","[29,36)","[36,49)"
112985,"[36,49)","[29,36)",">=65"
112986,"[29,36)","[29,36)","[29,36)"
112993,"<29","<29","<29"
112999,"[29,36)","[29,36)","[36,49)"
113013,"[36,49)","未知","[49,65)"
113021,"<29","<29","<29"
113024,"[36,49)","未知","[49,65)"
113046,">=65",">=65",">=65"
113048,"[49,65)","[49,65)","[49,65)"
113082,"[49,65)","[49,65)","[49,65)"
113085,"[49,65)","未知",">=65"
113094,"[36,49)","[29,36)","[49,65)"
113098,"[36,49)","未知","[49,65)"
113110,"[29,36)","[29,36)","未知"
113115,"<29","<29","<29"
113125,"[36,49)","[36,49)","<29"
113137,"[36,49)","[36,49)","[36,49)"
113141,"[36,49)","[36,49)","[36,49)"
113160,">=65",">=65",">=65"
113165,">=65",">=65",">=65"
113167,"<29","<29","<29"
113169,"[29,36)","[29,36)","<29"
113195,"[49,65)","[49,65)","[49,65)"
113203,"[36,49)","[36,49)","[36,49)"
113212,"[49,65)","[49,65)","[49,65)"
113215,"<29","<29","<29"
113217,">=65",">=65",">=65"
113226,"[49,65)","[49,65)","[49,65)"
113243,"[49,65)","[49,65)","[49,65)"
113244,"<29","<29","<29"
113249,">=65",">=65",">=65"
113252,"[36,49)","[36,49)","[36,49)"
113264,"[29,36)","[29,36)","[36,49)"
113266,"[49,65)","[36,49)","[36,49)"
113272,"[29,36)","[29,36)","[29,36)"
113275,">=65",">=65","[49,65)"
113280,"<29","<29","<29"
113289,"[36,49)","[36,49)","[36,49)"
113316,"[29,36)","[29,36)","<29"
113323,"[36,49)","[36,49)","[36,49)"
113335,"[36,49)","[36,49)","[36,49)"
113343,"<29","<29","[29,36)"
113355,"<29","<29","<29"
113367,"<29","<29","[29,36)"
113370,"[49,65)","[49,65)","[49,65)"
113378,"[49,65)","[36,49)","[36,49)"
113386,"<29","<29","<29"
113409,"[29,36)","[29,36)","[29,36)"
113414,">=65",">=65",">=65"
113420,"[36,49)","[29,36)","[49,65)"
113421,"[36,49)","未知","[49,65)"
113424,">=65",">=65",">=65"
113440,"[49,65)","[49,65)",">=65"
113444,">=65",">=65",">=65"
113448,">=65",">=65",">=65"
113455,">=65",">=65","未知"
113469,"<29","<29","<29"
113493,"<29","<29","<29"
113512,"<29","[29,36)","<29"
113534,">=65",">=65",">=65"
113551,"<29","<29","<29"
113557,"<29","<29","<29"
113566,"[36,49)","[36,49)","[36,49)"
113572,"[29,36)","[29,36)","<29"
113577,">=65","[49,65)",">=65"
113583,"<29","<29","<29"
113589,"[49,65)",">=65","[49,65)"
113596,"[29,36)","<29","[36,49)"
113599,"[49,65)","[36,49)","[36,49)"
113608,"[49,65)","[49,65)",">=65"
113619,"[49,65)","未知",">=65"
113650,"[29,36)","<29","[36,49)"
113653,"[29,36)","[29,36)","[29,36)"
113658,"[36,49)","[36,49)","[36,49)"
113659,"<29","<29","[29,36)"
113660,"[49,65)","[49,65)","[49,65)"
113681,"<29","<29","<29"
113684,"<29","<29","<29"
113695,"[36,49)","[36,49)","[36,49)"
113725,"[49,65)","[49,65)","[49,65)"
113731,"[36,49)","[36,49)","[36,49)"
113732,"[49,65)","[49,65)","[49,65)"
113746,"<29","<29","<29"
113769,"<29","<29","<29"
113773,"[49,65)","[49,65)","[49,65)"
113782,">=65","[49,65)",">=65"
113788,"[49,65)","[29,36)","[49,65)"
113789,"[49,65)","[49,65)","[49,65)"
113797,"<29","<29","<29"
113803,"[49,65)","[49,65)","[49,65)"
113829,"<29","<29","<29"
113831,"[36,49)","[36,49)","[36,49)"
113833,"<29","<29","[29,36)"
113839,"[36,49)","[36,49)","[36,49)"
113843,"[29,36)","[29,36)","<29"
113854,"<29","<29","<29"
113858,"[29,36)","[29,36)","[29,36)"
113860,"[36,49)","[36,49)","<29"
113871,">=65",">=65",">=65"
113901,"[36,49)","[36,49)","[29,36)"
113923,"[36,49)","[36,49)","[29,36)"
113929,"[36,49)","[29,36)",">=65"
113938,">=65",">=65",">=65"
113939,"[36,49)","[36,49)","[36,49)"
113943,"[36,49)","[36,49)","[36,49)"
113958,"<29","<29","[29,36)"
113960,"<29","<29","<29"
113979,"[29,36)","[29,36)","[29,36)"
114004,"[36,49)","[36,49)","[36,49)"
114009,"<29","<29","<29"
114017,"[49,65)","未知","[49,65)"
114025,"<29","<29","<29"
114030,"[49,65)","[49,65)",">=65"
114038,">=65",">=65",">=65"
114040,"[36,49)","[29,36)","[49,65)"
114091,"<29","<29","<29"
114096,"[49,65)","[49,65)","[49,65)"
114099,">=65",">=65",">=65"
114102,"[36,49)","未知","[49,65)"
114140,"[49,65)","[49,65)","[49,65)"
114141,"[36,49)","[36,49)","[36,49)"
114157,"[36,49)","[36,49)","[36,49)"
114159,">=65",">=65",">=65"
114162,"[29,36)","[29,36)","[29,36)"
114166,"<29","<29","<29"
114168,"<29","<29","[29,36)"
114169,"<29","<29","[29,36)"
114182,"[49,65)","[49,65)","[49,65)"
114196,"[29,36)","[36,49)","[29,36)"
114198,"[36,49)","未知","[49,65)"
114209,">=65",">=65",">=65"
114210,"[36,49)","[36,49)","[36,49)"
114225,"<29","<29","<29"
114226,"[49,65)","[49,65)","[49,65)"
114229,"[49,65)","[49,65)","[49,65)"
114230,"[49,65)","[49,65)","[49,65)"
114236,">=65",">=65","[49,65)"
114243,"[36,49)","[36,49)","[36,49)"
114244,">=65",">=65",">=65"
114247,"[49,65)","[49,65)","[49,65)"
114250,"<29","<29","[29,36)"
114251,"[36,49)","[36,49)","<29"
114255,"<29","<29","[29,36)"
114256,"[29,36)","<29","[29,36)"
114266,"<29","<29","[36,49)"
114270,"[36,49)","[36,49)","[36,49)"
114287,"[29,36)","[29,36)","[36,49)"
114291,"[36,49)","未知","[49,65)"
114305,"[36,49)","[36,49)","[36,49)"
114324,"[36,49)","[36,49)","[36,49)"
114345,"[36,49)","[36,49)","[29,36)"
114360,"[49,65)","[49,65)",">=65"
114368,"[49,65)","[49,65)","[49,65)"
114373,"<29","<29","<29"
114380,">=65","[49,65)",">=65"
114383,">=65",">=65",">=65"
114419,">=65",">=65",">=65"
114420,">=65",">=65",">=65"
114422,">=65",">=65",">=65"
114423,"[36,49)","[36,49)","[36,49)"
114426,"[36,49)","[36,49)","[36,49)"
114452,"<29","<29","[36,49)"
114454,"[49,65)","[49,65)","[49,65)"
114464,"[49,65)","[49,65)","[49,65)"
114470,"[29,36)","[29,36)","[36,49)"
114490,"[36,49)","[36,49)","[36,49)"
114506,"[36,49)","未知","[49,65)"
114510,"<29","<29","<29"
114544,"<29","<29","<29"
114551,"[36,49)","[29,36)",">=65"
114563,"<29","<29","<29"
114581,"[36,49)","[36,49)","[36,49)"
114592,"[36,49)","[29,36)","[36,49)"
114636,"[36,49)","[36,49)","[36,49)"
114638,"<29","<29","<29"
114639,"<29","<29","<29"
114649,"<29","<29","<29"
114654,"<29","<29","<29"
114667,"<29","<29","<29"
114679,"<29","<29","<29"
114699,"[29,36)","[29,36)","[36,49)"
114707,"[36,49)","[36,49)","[36,49)"
114729,"<29","<29","<29"
114733,"[49,65)","[49,65)","[49,65)"
114737,"[29,36)","[29,36)","未知"
114743,"[36,49)","[36,49)","[36,49)"
114749,"[36,49)","[36,49)","[29,36)"
114753,"[29,36)","[29,36)","[29,36)"
114766,">=65","[36,49)","[36,49)"
114767,"<29","<29","<29"
114769,"[49,65)","[49,65)",">=65"
114780,"[36,49)","未知","[49,65)"
114798,"[49,65)","[49,65)","[49,65)"
114801,">=65","[49,65)",">=65"
114812,"[36,49)","未知",">=65"
114816,"<29","<29","<29"
114826,"<29","<29","[29,36)"
114838,"[29,36)","[29,36)","<29"
114839,"[29,36)","[29,36)","[29,36)"
114840,"[36,49)","[36,49)","[29,36)"
114846,">=65",">=65",">=65"
114852,"[36,49)","[36,49)","[36,49)"
114858,"[36,49)","未知","[49,65)"
114859,"<29","<29","[29,36)"
114875,"[36,49)","[36,49)","[36,49)"
114888,"[49,65)","[49,65)","[49,65)"
114909,">=65",">=65",">=65"
114920,">=65",">=65",">=65"
114949,"[49,65)","[49,65)",">=65"
115000,"[36,49)","[36,49)","[29,36)"
115003,"[36,49)","<29","[49,65)"
115011,"[49,65)","[49,65)","[49,65)"
115013,"[36,49)","[36,49)","[29,36)"
115019,"[49,65)","[49,65)","[49,65)"
115037,"[36,49)","[36,49)","[36,49)"
115040,"<29","<29","<29"
115052,"[36,49)","[36,49)","[36,49)"
115066,"[36,49)","[36,49)","[36,49)"
115082,"[36,49)","[36,49)","[36,49)"
115097,"[36,49)","[36,49)","[36,49)"
115106,"<29","<29","<29"
115115,"[36,49)","[36,49)","[29,36)"
115116,"<29","<29","<29"
115131,"[36,49)","[36,49)","[29,36)"
115152,"[29,36)","[29,36)","[29,36)"
115168,"<29","[29,36)","<29"
115195,"[49,65)","[49,65)","[49,65)"
115206,"[36,49)","未知","[49,65)"
115214,"[29,36)","[29,36)","[29,36)"
115215,"[36,49)","未知","[49,65)"
115220,"[49,65)","[36,49)","[36,49)"
115241,"[49,65)","[49,65)","[49,65)"
115243,"[36,49)","未知",">=65"
115249,">=65",">=65",">=65"
115263,"[29,36)","[29,36)","[29,36)"
115270,"[36,49)","[36,49)","[29,36)"
115271,">=65",">=65",">=65"
115276,"[49,65)","[49,65)","[49,65)"
115288,"[36,49)","[36,49)","[36,49)"
115312,">=65",">=65","[49,65)"
115329,"[36,49)","[29,36)","[36,49)"
115331,">=65",">=65",">=65"
115342,"[36,49)","[29,36)","[36,49)"
115343,"[36,49)","未知","[49,65)"
115348,"[36,49)","未知","[49,65)"
115352,"[49,65)","[49,65)",">=65"
115357,"[49,65)","[49,65)","[49,65)"
115364,"[36,49)","[36,49)","[36,49)"
115378,"<29","<29","<29"
115390,"[36,49)","[36,49)","[29,36)"
115402,"[29,36)","[29,36)","[29,36)"
115404,">=65",">=65",">=65"
115408,"<29","<29","未知"
115409,"[36,49)","[36,49)","[36,49)"
115428,"[49,65)","[49,65)","[49,65)"
115434,"[36,49)","[36,49)","[36,49)"
115446,"[49,65)","[49,65)","[49,65)"
115453,"<29","<29","[29,36)"
115460,"[29,36)","[29,36)","[29,36)"
115472,"[36,49)","未知","[49,65)"
115500,">=65",">=65",">=65"
115519,"[49,65)","[49,65)","[49,65)"
115531,">=65","[49,65)",">=65"
115533,"[36,49)","[36,49)","[36,49)"
115553,">=65",">=65",">=65"
115554,"[36,49)","[36,49)","[36,49)"
115568,"<29","<29","<29"
115587,"<29","<29","<29"
115598,"<29","<29","<29"
115613,">=65",">=65",">=65"
115617,"<29","<29","[29,36)"
115626,">=65",">=65",">=65"
115633,">=65",">=65",">=65"
115636,"[36,49)","未知","[49,65)"
115639,"<29","<29","[29,36)"
115640,"[36,49)","未知","[49,65)"
115655,"<29","[29,36)","<29"
115667,">=65","[36,49)","[36,49)"
115681,"[29,36)","[36,49)","[29,36)"
115697,"[36,49)","未知","[49,65)"
115718,"[49,65)","[49,65)","[49,65)"
115721,"<29","<29","<29"
115723,"<29","<29","[29,36)"
115724,"<29","<29","<29"
115729,">=65",">=65",">=65"
115735,"[49,65)","未知","[49,65)"
115755,"<29","<29","<29"
115786,"[36,49)","[36,49)","[36,49)"
115790,"<29","<29","[29,36)"
115802,"[49,65)","[49,65)","[49,65)"
115810,"[49,65)","[49,65)","[49,65)"
115814,"[36,49)","未知","[49,65)"
115815,"[49,65)","[49,65)",">=65"
115823,">=65",">=65",">=65"
115844,"[36,49)","未知","[49,65)"
115856,"[49,65)","未知",">=65"
