"wm_poi_id","wm_poi_name","primary_second_tag_name","primary_third_tag_name","primary_first_tag_name","poi_brand_id","aor_id","poi_score","delivery_comment_avg_score","food_comment_avg_score"
1956,"f7626-2c1019-be2895-121306-b31-b52770-d0128-431608-272349","7","36","0","358","0","4.78","4.83","4.79"
1959,"661087-74760-66812-6d3428-121306-402923-e22943-ac854-cc34-d0128-431608-272349","0","26","0","8","9","4.85","4.95","4.83"
1960,"602975-042150-cf2679-371329-121306-402923-84752-923691-072768-431608-272349","0","26","0","71","3","4.33","5","4.39"
1961,"9f790-cc34-032268-121306-661087-4a1619-0a3249-431608-272349","4","63","0","404","2","4.74","4.96","4.84"
1962,"9f790-cc34-032268-121306-b2193-d0128-431608-272349","4","63","0","404","0","4.74","5","4.78"
1963,"b2193-7e3043-7e3043-231660-863895-d72063-121306-192896-051683-431608-272349","0","17","0","8","4","4.71","4.71","4.71"
1964,"0c3415-3c1850-8a2234-931140-121306-b31-a21596-6417-951677-431608-272349","1","23","0","405","10","4.79","4.93","4.82"
1966,"45430-fa3821-7c3586-002989-102277-9f1640-3a1157-d6384-d72063-931140","0","40","0","8","6","4.68","4.78","4.7"
1967,"a33936-d72063-5c1030-022488-121306-352708-cf2679-e21602-431608-272349","0","40","0","8","4","4.64","4.24","4.72"
1968,"8a2234-5a537-39147-c62143-6b3322-423697-2c1019-a51005-d71618-121306-353998-67198-063761-431608-272349","0","56","0","8","10","4.79","4.89","4.82"
1969,"5a537-402923-912443-76305-d72063-121306-9b2195-e21602-431608-272349","0","68","0","8","1","3.8","5","3.4"
1971,"652630-492461-5a3493-323291-d72063-121306-79217-cd3847-e21602-431608-272349","0","40","0","8","6","4.51","4.77","4.49"
1973,"fc3037-9f1640-8a2234-5f730","1","32","0","8","0","0","0","0"
1974,"82308-513720-321324-9c1694","2","未知","1","8","5","0","0","0"
1976,"ff2187-8a2234-be65-2e1710-1e4086-4a2318-121306-942726-b42607-ed2191-431608-272349","1","13","0","8","4","4.53","4.95","4.53"
1977,"4b1959-4b1959-231660-cd3438-121306-402923-e93887-e22943-431608-272349","0","15","0","406","9","3.88","5","4.5"
1978,"263949-402923-8b3036-7f4028-121306-8d3794-d92985-dd2480-901869-713861-a93922-5f732-812352-3e541-5a1952-ac854-8c2935-431608-272349","0","39","0","8","10","0","0","0"
1979,"812439-a92158-2c1019-df2800-82451-d71618","0","38","0","8","0","4.28","4.89","4.31"
1982,"fc3373-d71618-2f2210-121306-4a2318-8f2156-713861-431608-272349","1","3","0","8","0","4.81","5","4.81"
1983,"5d2360-121929-e41314-6f228","1","33","0","8","2","4.87","5","4.8"
1985,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-192896-2e2108-a93922-dd497-9b2653-dc3924-431608-272349","8","未知","2","102","10","4.87","4.86","4.88"
1986,"302459-d556-5a1952-3c1399-c34009-2c1019-c53116-641271-6e4044-d71618","7","37","0","8","8","4.4","4.8","4.55"
1987,"8b3036-7f4028-a72217-41810-24424-fd2711-341620-233398-6d3428-121306-402923-84752-431608-272349","0","39","0","8","7","0","0","0"
1988,"002989-e61012-141582-65804-051607-c53116-66812-1d553-2e1710-1e4086-4a2318","1","13","0","8","4","0","0","0"
1989,"f54062-111881-2b3552-e33591","1","33","0","8","10","4.75","5","4.75"
1990,"083121-1d3688-981676-b43550-c62143-a32703-0b4049-a93677-8a2234-342412-981676-b43550-121306-4a2318-8f2156-713861-431608-272349","0","15","0","107","5","4.76","4.89","4.81"
1991,"b2193-313943-313943-99587-492461-b2193-fc3373-a13945-121306-c7153-043128-431608-272349","0","9","0","8","4","4.65","4.9","4.67"
1992,"104054-aa3982-bc3855-e21602-43819-54938","0","26","0","8","0","4.61","4.65","4.48"
1993,"87107-d92985-87107-d92985-262624-d42982-121306-e4673-302533-431608-272349","6","未知","2","8","2","4.8","4.88","4.81"
1994,"402923-e61012-e33426-1c925-961815-121306-79217-cd3847-e21602-431608-272349","0","12","0","191","6","4.8","4.95","4.81"
1996,"593445-072829-6b3322-423697-2c1019-43819-b43550","0","56","0","8","1","4.85","5","4.85"
1997,"b92083-1a3080-2e1710-141582-042150-082380-233398-33816-121306-253866-e21602-431608-272349","0","1","0","8","1","4.88","5","4.88"
1998,"b2193-fc3373-30514-d72063-be2895","0","40","0","8","7","3.89","5","3.78"
1999,"002989-102277-9f1640-791908-c53116-641271","7","49","0","8","8","0","0","0"
2000,"b81428-2e1710-fc3373-d71618-121306-cd3847-7c2882-d0128-431608-272349","0","29","0","8","6","4.85","4.8","4.85"
2004,"1f2314-604088-59366-e41314-121306-e72968-821665-bf1273-341758-431608-272349","0","12","0","8","0","4.43","4.62","4.52"
2005,"3a2792-d32947-c62143-6b3322-423697-2c1019-43819-b43550-121306-8d3794-59550-901869-713861-901015-621482-712910-5a1952-ac854-353977-431608-272349","0","56","0","8","2","4.5","5","4.5"
2007,"ec2719-02822-1a564-a13945-121306-942726-b42607-ed2191-431608-272349","0","15","0","343","4","4.89","4.91","4.89"
2008,"9f1640-042150-e91407-c62143-002989-8c2935-df1513-021794-782390-fc3373-121306-b82976-ff2187-431608-272349","1","2","0","126","10","4.92","5","4.92"
2010,"402923-102277-e33591-b2193-fc3373-d72063-121306-102277-9f1640-402923-e22943-431608-272349","0","17","0","8","0","0","0","0"
2011,"772651-7f3309-c62143-772651-66812-b43550-c62143-083121-c02692-b82604-121306-051683-b0540-ec1703-b91557-431608-272349","0","15","0","407","6","4.88","4.94","4.87"
2012,"c93763-743115-e01010-de2424-c53116-121306-5e2725-a21596-063761-431608-272349","1","32","0","8","0","4.56","4.85","4.59"
2013,"a23694-871632-002989-7c3361-2c1019-c62143-b92734-a22084-e52645-7c3361-2c1019-121306-5e2725-a21596-063761-431608-272349","0","15","0","70","6","4.47","4.73","4.44"
2014,"c71996-d3331-872933-722118","3","25","0","8","3","4.87","5","4.91"
2015,"e2664-5b1293-ad1284-002989-102277-9f1640-de2424-d71618-f63938-522184-1c925-121306-8d3794-16978-901869-713861-52727-231402-5a1952-ac854-8c2935-431608-272349-272349","0","29","0","8","4","4.73","4.57","4.78"
2016,"9e296-5f1056","0","98","0","8","0","4.79","4.95","4.78"
2017,"602975-042150-cf2679-371329-6d3428","0","97","0","8","9","4.64","5","4.59"
2018,"9f1640-5f1172-6b3322-423697-2c1019-43819-b43550-11949-361622-43819-b43550","0","56","0","8","0","4.86","4.93","4.85"
2019,"5a537-39147-20499-231660-891162-7b3449-6e4044-d71618-121306-b2193-d0128-431608-272349","0","38","0","8","0","4.79","4.91","4.82"
2020,"b2193-002989-231660-3c2245-b2193-661087-403983-121306-8d3794-16978-a53996-901869-713861-901015-351117-043128-192896-2e1710-5a1952-ac854-8c2935-431608-272349","0","38","0","8","6","4.74","5","4.74"
2021,"253623-d52609-9f790-d2536-fc3373-121306-6f3045-eb2057-2b2486-431608-272349","0","31","0","8","9","0","0","0"
2022,"193506-2c3863-aa2833-1d553-c53116-4a3834-121306-402923-e61012-431608-272349","7","49","0","8","3","4.68","5","4.68"
2023,"792828-501630-9d3940-4c2815-693510-8b2706-f81036-a33027-042150-121306-352708-cf2679-e21602-431608-272349","6","未知","2","8","4","4.17","0","4.33"
2025,"b82976-241105-e91658-e91658-dd3028-021794-971769-8a2234-ac854-431608","7","37","0","8","9","0","0","0"
2026,"67198-753281-6d2435-e41314-6f228-c62143-c53116-66812-c62143-2e1710-1e4086-4a2318","1","2","0","8","5","4.12","5","4.25"
2027,"ed213-2d2779-2c3863-fd2565-121306-402923-84752-231660-c7153-8c2935-031473-431608-272349","0","7","0","77","3","4.9","5","5"
2029,"39147-102277-82308-c02692-4b2403-d72063-121306-a63626-c73749-431608-272349","0","40","0","8","0","4.48","4.81","4.48"
2030,"002989-102277-9f1640-e33426-1c925-121306-402923-e61012-431608-272349","0","12","0","8","3","4.65","4.65","4.68"
2032,"402923-4b3505-5a1952-ac854-0c3415-fa1254-e21103-2d2087-b2193-fc3373-c63006-d72063","0","17","0","8","1","4.53","5","4.53"
2033,"351117-043128-192896-2e1710-e52645-7c3361-2c1019","0","15","0","8","6","4.76","4.79","4.74"
2034,"4a2318-8a2234-c02692-8a2234-772477-4a2318-121306-8d3794-87965-901869-713861-68558-e72968-5a1952-ac854-8c2935-431608-272349","1","16","0","8","5","4.41","4.76","4.35"
2035,"e21548-a22383-62462-951737-082380-233398-323291-021794-121306-79217-cd3847-e21602-431608-272349","1","3","0","218","6","4.62","4.96","4.65"
2036,"101136-792305-d2536-652630-cc1100-d2536-fc3373-dd3028-de2424-121306-a63626-c73749-431608-272349","0","31","0","8","0","4.74","4.7","4.75"
2037,"e21548-aa3770-e63234-4a2318-c62143-dd3028-021794-e63234-4a2318-121306-082380-233398-c02692-323291-272349","0","28","0","8","6","4.74","4.89","4.72"
2043,"5d2360-094065-74760-121306-28807-e72968-431608-272349","0","15","0","51","7","4.81","4.95","4.84"
2044,"7b3565-d3331-e93887-613072-6d930-ae786-121306-ed2191-d3331-90976-e72968-431608-272349","0","4","0","78","5","4.81","4.94","4.82"
2045,"042150-b12072-5a1952-121306-4a2318-d01455-1f2314-e21602-102277-272349","2","未知","1","17","6","4.27","5","4.36"
2046,"3f1985-253623-982162-613072-6d930-ae786-121306-d0235-2e1710-713861-431608-272349","0","0","0","94","10","4.9","4.96","4.91"
2047,"2d2779-002989-7d1638-a22084-de2424-fc3373-121306-fa562-67198-063761-431608-272349","0","15","0","91","0","4.79","4.91","4.82"
2048,"a43214-08613-2e1710-121306-ce4073-ff2187-39147-871632-431608-272349","0","7","0","9","8","4.79","4.91","4.78"
2049,"342036-af1654-7c3586-311279","1","33","0","8","10","4.38","5","4.35"
2050,"38860-812439-141126-6f1612-1d553-121306-5315-823574-f81036-431608-272349","0","15","0","409","6","4.31","4.88","4.31"
2051,"342412-e01010-5f1581-c62143-d82616-6a841-66812-121306-492461-551635-4c2815-871632-431608-272349","1","13","0","142","10","4.85","4.87","4.9"
2052,"002989-2e1710-fc3373-d71618-121306-ce4073-ff2187-431608-272349","0","29","0","175","8","4.65","4.83","4.69"
2053,"102277-65804-ac854-4f1911-121306-251713-a21596-063761-431608-272349","1","2","0","410","1","4.66","4.9","4.66"
2054,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-342036-cd3847-652630-431608-272349","0","0","0","24","10","4.9","4.92","4.91"
2055,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-5a3200-031708-231660-d0128-431608-272349","0","0","0","24","8","4.8","4.97","4.84"
2057,"931572-ac4075-4a2318-931140","0","8","0","8","8","4.53","4.9","4.52"
2058,"d3331-87965-0c3415-af1654-4a2318-931140","1","33","0","8","0","4.9","5","4.95"
2059,"39147-cc2258-e33591-121306-5e2725-a21596-063761-431608-272349","1","22","0","411","0","4.79","4.94","4.82"
2060,"183498-183498-062912-121306-4a3834-881768-231660-d63854-431608-272349","7","36","0","8","6","5","5","5"
2061,"102277-65804-621482-f1890-121306-352708-cc34-871632-431608-272349","1","2","0","412","4","4.72","4.88","4.74"
2062,"9f1640-8c2935-de3803-f11735-121306-59366-e41314-272349","0","12","0","8","6","4.76","4.88","4.81"
2063,"843204-381655-082380-233398-33816-121306-5315-823574-f81036-431608-272349","0","1","0","23","0","4.64","4.86","4.69"
2064,"6d2875-6a841-dd3028-de2424","7","36","0","8","6","4.88","5","4.88"
2066,"223743-492461-3a1157-d6384-044020-042150-121306-8d3794-a53996-901869-713861-901015-a93922-d0128-1d553-5a1952-ac854-8c2935-431608","1","33","0","8","6","4.47","4.77","4.47"
2067,"b92083-cd3847-402923-102277-5a1952-ac854-121306-661715-b0912-b92083-cd3847-c62143-703287-902458-431608-272349","1","5","0","413","9","4.7","4.88","4.72"
2068,"bb3653-833800-223296-66812-633554-a51005-d71618-121306-8c2935-f13620-923691-f92345-431608-272349","1","2","0","57","2","4.67","5","4.7"
2069,"8c2935-87965-021794-d13754-0b2594-1c925-de2424-c53116-121306-cd3847-7c2882-d0128-431608-272349","4","44","0","8","6","0","0","0"
2070,"52727-192896-ed2191-111881-121306-5e2725-a21596-063761-431608-272349","0","15","0","390","0","4.17","5","4.08"
2071,"a8274-6b3409-ac3320-da697-be2626-042150-262624-121306-102277-9f1640-1d553-431608-272349","13","未知","2","414","5","4.53","4.73","4.43"
2072,"1b1099-a03756-da697-ea2006-ac3320-0f2124-0f2124-811006-2d4026-ea2006-87107-a22132-0a2632-292238-121306-a93922-dd497-d0128-431608-272349","0","34","0","415","3","4.82","4.97","4.84"
2073,"be2895-5b1293-8b3036-7f4028-fc3373-f63938-24424-d13754-a13945","0","45","0","8","7","4.67","4.83","4.67"
2074,"cc2898-5a537-be2895-db2810-352708-df2800-121725-5d709-d556-121306-051683-b0540-5d2360-612035-5e2725-951677-431608-272349","14","未知","1","416","4","4.23","5","4.38"
2075,"d686-9e2776-043726-43819-6d3428-121306-5a3200-593882-2c3401-cc1100-431608-272349","0","26","0","8","5","4.69","4.84","4.72"
2076,"8a2234-9f757-e61012-033494-782390-fc3373-931140-121306-402923-e22943-431608-272349","4","63","0","8","0","0","0","0"
2077,"0b4049-9f757-d52609-121306-8c2935-f13620-9c3489-6e1862-9b2653-dc3924-431608-272349","2","未知","1","6","2","4.82","5","4.89"
2078,"8d3237-98742-1d553-aa2833-d41430-b43550-ed2191-121306-ce4073-ff2187-431608-272349","1","2","0","417","8","4.22","4.94","4.28"
2079,"002989-713861-042150-6e4044-d71618","0","38","0","8","8","4.81","5","4.81"
2080,"28807-442854-be2895-121306-402923-5f38-1f2314-192896-652408-a53996-dd2480-814098-422539-a53996-431608-272349","0","0","0","123","1","4.67","4.95","4.71"
2081,"99587-492461-b2193-fc3373-a13945-121306-8d3794-642862-901869-713861-901015-103337-b4266-5a3200-593882-2c3401-cc1100-5a1952-ac854-8c2935-431608-272349","0","9","0","8","5","4.48","4.91","4.48"
2082,"923691-ce4073-031473-612513-5f1581-fc3373-d71618-121306-a72217-851875-d0128-431608-272349","0","29","0","29","7","4.88","5","4.88"
2083,"9f790-572883-641271-1c3929-121306-a8269-65804-e21602-431608-272349","1","32","0","332","6","4.65","5","4.65"
2084,"2d2779-002989-7d1638-a22084-de2424-fc3373-121306-402923-8c2935-5315-823574-f81036-431608-272349","0","15","0","91","0","4.67","4.83","4.71"
2085,"321007-cf2679-2c3863-fd2565-fd2711-11995-262624-121306-6f3045-5e2725-871632-431608-272349","0","7","0","8","0","4.77","4.87","4.76"
2086,"a81742-042150-4a3834-0652-121306-402923-84752-c92945-513720-9b2653-dc3924-431608-272349","7","36","0","35","7","4","5","3.8"
2087,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-a22084-352708-492461-871632-431608-272349","0","0","0","24","6","4.72","4.86","4.78"
2088,"102277-65804-ac854-1d553-121306-5e2725-98183-063761-431608-272349","1","2","0","8","8","4.81","4.82","4.9"
2089,"002989-043458-2e1710-e314-d71618-431608","1","2","0","8","1","4.61","4.94","4.61"
2090,"8a2234-72855-e33426-1c925-121306-e72968-36950-e33591-431608-272349","0","12","0","8","8","4.06","4.54","4.19"
2091,"d0128-633554-de2424-c53116-641271-1c3929-121306-402923-342036-08992-431608-272349","1","32","0","8","4","4.31","4.89","4.36"
2092,"771437-063761-c62143-24424-b43550-be65-133334-121306-5e2725-a21596-063761-431608-272349","1","5","0","418","6","4.61","4.88","4.6"
2093,"723718-7f3309-431422-7f4028-693510-92636-461668-bd319-e41314-693510-33816-411745-6d3428","0","39","0","419","9","4.71","4.89","4.72"
2094,"2d2779-002989-7d1638-a22084-de2424-fc3373-121306-923691-ce4073-513720-5a1952-431608-272349","0","15","0","91","9","4.63","4.94","4.65"
2095,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-402923-84752-231660-c7153-8c2935-6417-b13427-431608-272349","8","未知","2","41","5","0","0","0"
2096,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-051683-e51424-a63626-591319-231660-242273-431608-272349","8","未知","2","102","3","0","0","0"
2097,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-402923-a33936-063761-6417-b13427-59550-431608-272349","8","未知","2","41","3","0","0","0"
2098,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-a93922-dd497-d0128-6417-b13427-16978-431608-272349","8","未知","2","41","3","4.89","5","4.89"
2099,"b2193-8f2156-b2193-c53116-fc3373-121306-402923-84752-231660-c7153-8c2935-431608-272349","3","10","0","8","3","4.76","4.81","4.9"
2100,"263949-042150-ac854-253880-c62143-312841-42574-6e2940-a11755-d72063-121306-cd2378-8d1754-663941-431608-272349","0","40","0","46","8","4.72","4.91","4.74"
2101,"3e425-323291-b2193-fc3373-c63006-d72063-121306-c21717-1d553-e21602-431608-272349","1","5","0","8","8","4.65","4.92","4.65"
2102,"b53745-193506-6b2824-bd1606-121306-102277-9f1640-402923-8c2935-9d526-112251-052425-431608-272349","6","未知","2","56","0","4.59","4.89","4.65"
2103,"a4589-403983-743115-ac854-121306-8d3794-87107-422539-901869-713861-f91991-cc2898-6b1586-be65-5a1952-ac854-8c2935-431608-272349","0","34","0","8","1","4.9","4.83","4.89"
2104,"7a915-5b1293-a21596-91632-b2193-fc3373-30514-d72063-121306-c92922-773777-5d2360-612035-431608-272349","0","40","0","8","4","4.65","4.88","4.67"
2105,"002989-f63389-f63389-8a2234-c21871-121306-52727-192896-ed2191-431608-272349","7","37","0","8","10","4.76","5","4.78"
2106,"163632-2d2779-e41314-6f228-121306-a93922-dd497-d0128-c92945-513720-9b2653-dc3924-431608-272349","1","74","0","420","3","4.57","5","4.61"
2107,"7e1325-1a3597-8a2234-931140-121306-251713-a21596-063761-431608-272349","1","16","0","365","1","4.69","4.94","4.71"
2108,"492843-ef1151-8a2234-b23926-3b4047-121306-402923-84752-231660-c7153-8c2935-431608-272349","13","未知","2","421","3","4.59","4.95","4.66"
2109,"063761-443987-bf1273-341758-52727-c93763-6d2875-6a841","1","2","0","8","5","4.63","4.85","4.59"
2110,"43819-8a2234-cf1645-c62143-cf2679-3c1399-df2800-e33426-b43550-121306-8d3794-a53996-901869-713861-901015-253623-043726-5a1952-ac854-8c2935-431608-272349","0","15","0","8","0","4.87","4.86","4.86"
2111,"771437-8d1483-042150-8b3036-7f4028-fc3373-f63938-24424","0","39","0","8","9","4.25","4.69","4.37"
2112,"87107-611350-87107-611350-112251-f81893-121306-6a3579-c93763-923691-c92945-513720-9b2653-dc3924-272349","6","未知","2","55","6","4.88","5","4.78"
2113,"021922-fd1051-f1890-2e1710-c62143-002989-a13945-4a3834-c6828-6d3428-3a316-121306-ac854-cc34-d0128-431608-272349","0","77","0","8","9","4.77","4.92","4.77"
2114,"6f3157-b51328-951737-f83624-c62143-ac483-da793-743115-ac854-121306-402923-e93887-e22943-431608-272349","0","34","0","101","9","4.87","4.94","4.89"
2115,"8d3237-851875-59366-572883-121306-59366-e41314-272349","0","12","0","8","2","4.65","4.72","4.65"
2116,"2b2091-c52090-082380-233398-323291-021794-121306-402923-84752-231660-c7153-8c2935-431608-272349","1","3","0","8","3","4.77","4.73","4.77"
2117,"c02692-0b1820-4d2926-121306-402923-84752-923691-072768-231660-242273-431608-272349","14","未知","1","148","7","3.67","4.56","4"
2118,"303915-1c925-8a2234-5f730-de2424-c53116-121306-79217-cd3847-e21602-431608-272349","1","32","0","8","6","4.49","4.9","4.54"
2119,"b3244-8f2156-713861-833800-f63166","0","40","0","8","0","4.73","4.92","4.77"
2120,"a43407-cc34-551115-231660-341758-912443-76305-d72063-121306-492461-4a2318-111881-431608-272349","0","68","0","422","6","4.68","4.89","4.68"
2122,"962462-443811-962462-6a841-962462-33816-121306-192896-2e2108-ac854-833800-4f1911-431608-272349","0","28","0","87","10","4.7","4.94","4.77"
2126,"8d1483-d6384-121306-102277-9f1640-1d553-431608-272349","1","13","0","8","5","4.67","5","4.83"
2127,"9d3940-284045-be2895-8d1398-231660-981676-121306-352708-cf2679-e21602-431608-272349","1","43","0","362","4","4.93","5","4.93"
2128,"31171-5d2360-231660-be2895-121306-102277-9f1640-492461-e22943-342036-a43251-4a3610-16978-d92985-d92985-431608-272349","0","15","0","201","1","4.79","4.92","4.81"
2130,"db3612-ac854-7b1223-1d553-121306-8d3794-dd2480-901869-713861-901015-d52609-b01032-1f2100-5a1952-ac854-8c2935-431608-272349","0","29","0","8","0","0","0","0"
2131,"79217-121306-661087-272349-a12170-5f38-30514-de2424","7","81","0","8","8","4.61","5","4.75"
2133,"36950-9067-951737-a32431-a54081-a63626-c34009-2c1019-121306-051683-b0540-492461-871632-431608-272349","7","37","0","8","6","4.77","4.72","4.76"
2134,"60442-f7626-e5445-d0128-1b955-6e2940-d71618","0","29","0","8","8","4.79","4.98","4.78"
